i,j,lon,lat,temp,X,Y,flag
219,534,124.385,38.073,24.779,95092.477,4223950,2
222,519,124.481,37.658,24.849,101277.961,4177522.25,2
222,520,124.481,37.686,24.71,101426.531,4180598,2
222,521,124.481,37.714,24.601,101575.203,4183673.5,2
222,522,124.481,37.741,24.457,101723.953,4186749.25,2
222,523,124.481,37.769,24.267,101872.273,4189813.75,2
222,524,124.481,37.797,24.085,102021.219,4192889.5,2
222,525,124.481,37.824,23.973,102169.711,4195954,2
222,526,124.481,37.852,23.917,102318.844,4199029.5,2
222,527,124.481,37.88,23.902,102467.523,4202094,2
222,528,124.481,37.907,23.907,102616.305,4205159,2
222,529,124.481,37.935,23.9,102765.172,4208223.5,2
222,530,124.481,37.962,23.911,102914.133,4211288,2
222,531,124.481,37.99,23.971,103063.188,4214352.5,2
222,532,124.481,38.018,24.071,103211.789,4217406,2
222,533,124.481,38.045,24.171,103361.031,4220470.5,2
222,534,124.481,38.073,24.236,103510.359,4223535,2
223,518,124.513,37.631,24.951,103955.266,4174310.75,2
223,519,124.513,37.658,24.728,104102.688,4177386.25,2
223,520,124.513,37.686,24.56,104250.203,4180462,2
223,521,124.513,37.714,24.42,104397.805,4183537.5,2
223,522,124.513,37.741,24.244,104545.508,4186613.25,2
223,523,124.513,37.769,24.047,104692.766,4189677.75,2
223,524,124.513,37.797,23.891,104840.648,4192753.25,2
223,525,124.513,37.824,23.83,104988.086,4195818,2
223,526,124.513,37.852,23.791,105136.156,4198893.5,2
223,527,124.513,37.88,23.766,105283.781,4201958,2
223,528,124.513,37.907,23.714,105431.5,4205022.5,2
223,529,124.513,37.935,23.608,105579.305,4208087,2
223,530,124.513,37.962,23.529,105727.203,4211151.5,2
223,531,124.513,37.99,23.544,105875.195,4214216,2
223,532,124.513,38.018,23.587,106022.742,4217269.5,2
223,533,124.513,38.045,23.665,106170.922,4220334,2
223,534,124.513,38.073,23.784,106319.188,4223399,2
223,535,124.513,38.1,23.899,106467.008,4226452.5,2
224,517,124.545,37.603,24.995,106634.742,4171100.25,2
224,518,124.545,37.631,24.753,106781.016,4174175.75,2
224,519,124.545,37.658,24.529,106927.383,4177251.5,2
224,520,124.545,37.686,24.367,107073.836,4180327,2
224,521,124.545,37.714,24.221,107220.383,4183402.5,2
224,522,124.545,37.741,24.042,107367.023,4186478.25,2
224,523,124.545,37.769,23.86,107513.227,4189542.5,2
224,524,124.545,37.797,23.734,107660.047,4192618.25,2
224,525,124.545,37.824,23.696,107806.43,4195682.5,2
224,526,124.545,37.852,23.652,107953.438,4198758.5,2
224,527,124.545,37.88,23.621,108100,4201823,2
224,528,124.545,37.907,23.508,108246.656,4204887.5,2
224,529,124.545,37.935,23.365,108393.406,4207952,2
224,530,124.545,37.962,23.253,108540.25,4211016.5,2
224,531,124.545,37.99,23.238,108687.18,4214081,2
224,532,124.545,38.018,23.279,108833.664,4217134.5,2
224,533,124.545,38.045,23.275,108980.781,4220199,2
224,534,124.545,38.073,23.323,109127.984,4223263.5,2
224,535,124.545,38.1,23.382,109274.742,4226317,2
225,517,124.577,37.603,24.733,109452.688,4170966.75,2
225,518,124.577,37.631,24.512,109597.906,4174042.25,2
225,519,124.577,37.658,24.335,109743.211,4177117.75,2
225,520,124.577,37.686,24.213,109888.617,4180193.5,2
225,521,124.577,37.714,24.095,110034.109,4183269,2
225,522,124.577,37.741,23.931,110179.688,4186344.5,2
225,523,124.577,37.769,23.752,110324.844,4189409,2
225,524,124.577,37.797,23.623,110470.602,4192484.5,2
225,525,124.577,37.824,23.56,110615.938,4195549,2
225,526,124.577,37.852,23.503,110761.883,4198624.5,2
225,527,124.577,37.88,23.475,110907.391,4201689,2
225,528,124.577,37.907,23.33,111052.992,4204753.5,2
225,529,124.577,37.935,23.197,111198.688,4207818,2
225,530,124.577,37.962,23.045,111344.469,4210882.5,2
225,531,124.577,37.99,22.976,111490.344,4213947,2
225,532,124.577,38.018,23.019,111635.773,4217000.5,2
225,533,124.577,38.045,22.888,111781.828,4220065,2
225,534,124.577,38.073,22.861,111927.977,4223129.5,2
225,535,124.577,38.1,22.731,112073.68,4226182.5,2
226,516,124.609,37.575,24.649,112134.836,4167747.25,2
226,517,124.609,37.603,24.486,112279.43,4170833.75,2
226,518,124.609,37.631,24.33,112423.594,4173909.25,2
226,519,124.609,37.658,24.228,112567.844,4176984.75,2
226,520,124.609,37.686,24.16,112712.188,4180060.25,2
226,521,124.609,37.714,24.079,112856.625,4183135.75,2
226,522,124.609,37.741,23.909,113001.148,4186211.25,2
226,523,124.609,37.769,23.694,113145.242,4189275.75,2
226,524,124.609,37.797,23.526,113289.945,4192351.25,2
226,525,124.609,37.824,23.414,113434.219,4195415.5,2
226,526,124.609,37.852,23.355,113579.102,4198491.5,2
226,527,124.609,37.88,23.345,113723.555,4201555.5,2
226,528,124.609,37.907,23.16,113868.102,4204620,2
226,529,124.609,37.935,23.048,114012.734,4207684.5,2
226,530,124.609,37.962,22.804,114157.453,4210749,2
226,531,124.609,37.99,22.593,114302.266,4213813.5,2
226,532,124.609,38.018,22.568,114446.641,4216867,2
226,533,124.609,38.045,22.459,114591.633,4219931.5,2
226,534,124.609,38.073,22.452,114736.711,4222996,2
226,535,124.609,38.1,22.304,114881.359,4226049,2
227,516,124.641,37.575,24.476,114962.609,4167615.25,2
227,517,124.641,37.603,24.347,115106.141,4170702,2
227,518,124.641,37.631,24.253,115249.25,4173777.25,2
227,519,124.641,37.658,24.206,115392.445,4176852.75,2
227,520,124.641,37.686,24.173,115535.727,4179928.25,2
227,521,124.641,37.714,24.117,115679.109,4183003.75,2
227,522,124.641,37.741,23.908,115822.57,4186079.25,2
227,523,124.641,37.769,23.633,115965.609,4189143.5,2
227,524,124.641,37.797,23.402,116109.258,4192219,2
227,525,124.641,37.824,23.256,116252.469,4195283.5,2
227,526,124.641,37.852,23.187,116396.297,4198359,2
227,527,124.641,37.88,23.147,116539.688,4201423.5,2
227,528,124.641,37.907,23.005,116683.172,4204488,2
227,531,124.641,37.99,22.371,117114.156,4213681,2
227,532,124.641,38.018,22.562,117257.477,4216734.5,2
227,533,124.641,38.045,22.593,117401.406,4219799,2
227,534,124.641,38.073,22.535,117545.422,4222863.5,2
227,535,124.641,38.1,22.285,117689.008,4225916.5,2
228,516,124.673,37.575,24.436,117781.516,4167484.75,2
228,517,124.673,37.603,24.32,117923.992,4170571.25,2
228,518,124.673,37.631,24.243,118066.047,4173646.75,2
228,519,124.673,37.658,24.211,118208.188,4176722.25,2
228,520,124.673,37.686,24.186,118350.422,4179797.5,2
228,521,124.673,37.714,24.146,118492.742,4182873,2
228,522,124.673,37.741,23.894,118635.148,4185948.5,2
228,523,124.673,37.769,23.552,118777.133,4189012.75,2
228,524,124.673,37.797,23.245,118919.727,4192088.25,2
228,525,124.673,37.824,23.162,119061.883,4195152.5,2
228,526,124.673,37.852,23.075,119204.656,4198228,2
228,527,124.673,37.88,23.002,119346.992,4201292.5,2
228,528,124.673,37.907,22.912,119489.422,4204357,2
228,531,124.673,37.99,22.479,119917.234,4213550,2
228,532,124.673,38.018,22.709,120059.5,4216603.5,2
228,533,124.673,38.045,22.663,120202.367,4219667.5,2
228,534,124.673,38.073,22.519,120345.328,4222732,2
228,535,124.673,38.1,22.191,120487.859,4225785.5,2
229,516,124.704,37.575,24.458,120609.227,4167354.75,2
229,517,124.704,37.603,24.333,120750.641,4170441.25,2
229,518,124.704,37.631,24.251,120891.641,4173516.75,2
229,519,124.704,37.658,24.215,121032.727,4176592,2
229,520,124.704,37.686,24.184,121173.898,4179667.5,2
229,521,124.704,37.714,24.147,121315.164,4182742.75,2
229,522,124.704,37.741,23.879,121456.516,4185818.25,2
229,523,124.704,37.769,23.439,121597.445,4188882.5,2
229,524,124.704,37.797,23.248,121738.977,4191958,2
229,525,124.704,37.824,23.386,121880.078,4195022.5,2
229,526,124.704,37.852,23.226,122021.781,4198098,2
229,527,124.704,37.88,22.994,122163.07,4201162,2
229,528,124.704,37.907,22.805,122304.438,4204226.5,2
229,531,124.704,37.99,22.759,122729.07,4213419.5,2
229,532,124.704,38.018,22.698,122870.281,4216473,2
229,533,124.704,38.045,22.538,123012.086,4219537,2
229,534,124.704,38.073,22.405,123153.984,4222601.5,2
229,535,124.704,38.1,22.117,123295.453,4225655,2
230,516,124.737,37.575,24.491,123436.906,4167225.75,2
230,517,124.737,37.603,24.36,123577.266,4170312.25,2
230,518,124.737,37.631,24.272,123717.203,4173387.5,2
230,519,124.737,37.658,24.225,123857.234,4176463,2
230,520,124.737,37.686,24.18,123997.352,4179538.25,2
230,521,124.737,37.714,24.13,124137.555,4182613.75,2
230,522,124.737,37.741,23.889,124277.852,4185689,2
230,524,124.737,37.797,23.612,124558.195,4191828.75,2
230,525,124.737,37.824,23.691,124698.242,4194893,2
230,526,124.737,37.852,23.468,124838.891,4197968.5,2
230,527,124.737,37.88,23.104,124979.109,4201032.5,2
230,528,124.737,37.907,22.792,125119.422,4204097,2
230,529,124.737,37.935,22.974,125259.82,4207161.5,2
230,531,124.737,37.99,22.707,125540.883,4213290,2
230,532,124.737,38.018,22.62,125681.031,4216343.5,2
230,533,124.737,38.045,22.496,125821.773,4219407.5,2
230,534,124.737,38.073,22.446,125962.609,4222472,2
230,535,124.737,38.1,22.093,126103.016,4225525,2
231,516,124.768,37.575,24.524,126255.719,4167098,2
231,517,124.768,37.603,24.394,126395.023,4170184.5,2
231,518,124.768,37.631,24.302,126533.914,4173259.75,2
231,519,124.768,37.658,24.243,126672.891,4176335.25,2
231,520,124.768,37.686,24.184,126811.953,4179410.5,2
231,521,124.768,37.714,24.116,126951.102,4182485.75,2
231,522,124.768,37.741,23.986,127090.344,4185561.25,2
231,524,124.768,37.797,23.839,127368.578,4191700.75,2
231,525,124.768,37.824,23.778,127507.57,4194765,2
231,526,124.768,37.852,23.563,127647.156,4197840.5,2
231,527,124.768,37.88,23.223,127786.328,4200904.5,2
231,528,124.768,37.907,22.88,127925.586,4203969,2
231,529,124.768,37.935,22.755,128064.93,4207033.5,2
231,530,124.768,37.962,22.731,128204.359,4210097.5,2
231,531,124.768,37.99,22.653,128343.867,4213162,2
231,532,124.768,38.018,22.573,128482.969,4216215,2
231,533,124.768,38.045,22.509,128622.656,4219279.5,2
231,534,124.768,38.073,22.503,128762.43,4222343.5,2
232,516,124.8,37.575,24.547,129083.344,4166971,2
232,517,124.8,37.603,24.419,129221.586,4170057.25,2
232,518,124.8,37.631,24.325,129359.422,4173132.75,2
232,519,124.8,37.658,24.256,129497.336,4176208,2
232,520,124.8,37.686,24.193,129635.344,4179283.25,2
232,521,124.8,37.714,24.127,129773.438,4182358.5,2
232,522,124.8,37.741,24.062,129911.617,4185434,2
232,523,124.8,37.769,23.933,130049.383,4188498,2
232,524,124.8,37.797,23.911,130187.742,4191573.5,2
232,525,124.8,37.824,23.779,130325.68,4194637.5,2
232,526,124.8,37.852,23.516,130464.203,4197713,2
232,527,124.8,37.88,23.21,130602.32,4200777.5,2
232,528,124.8,37.907,22.942,130740.516,4203841.5,2
232,529,124.8,37.935,22.747,130878.797,4206906,2
232,530,124.8,37.962,22.627,131017.164,4209970,2
232,531,124.8,37.99,22.569,131155.625,4213034.5,2
232,532,124.8,38.018,22.552,131293.656,4216087.5,2
232,533,124.8,38.045,22.545,131432.281,4219152,2
232,534,124.8,38.073,22.575,131571,4222216,2
233,516,124.832,37.575,24.553,131910.938,4166844.75,2
233,517,124.832,37.603,24.415,132048.109,4169931.25,2
233,518,124.832,37.631,24.315,132184.891,4173006.5,2
233,519,124.832,37.658,24.245,132321.766,4176081.75,2
233,520,124.832,37.686,24.199,132458.703,4179157,2
233,521,124.832,37.714,24.159,132595.75,4182232.25,2
233,522,124.832,37.741,24.118,132732.859,4185307.5,2
233,523,124.832,37.769,24.098,132869.578,4188371.75,2
233,524,124.832,37.797,24.031,133006.875,4191447,2
233,525,124.832,37.824,23.82,133143.75,4194511,2
233,526,124.832,37.852,23.509,133281.219,4197586.5,2
233,527,124.832,37.88,23.196,133418.281,4200651,2
233,528,124.832,37.907,22.951,133555.422,4203715,2
233,529,124.832,37.935,22.78,133692.641,4206779,2
233,530,124.832,37.962,22.689,133829.953,4209843.5,2
233,531,124.832,37.99,22.654,133967.344,4212907.5,2
233,532,124.832,38.018,22.614,134104.328,4215961,2
233,533,124.832,38.045,22.598,134241.891,4219025,2
233,534,124.832,38.073,22.636,134379.547,4222089.5,2
233,535,124.832,38.1,22.749,134516.781,4225142.5,2
234,391,124.864,34.029,24.872,118080.742,3773059.75,2
234,392,124.864,34.058,24.825,118211.031,3776278.25,2
234,393,124.864,34.087,24.745,118341.422,3779497,2
234,394,124.864,34.116,24.646,118471.906,3782715.75,2
234,395,124.864,34.145,24.568,118602.484,3785934.25,2
234,396,124.864,34.174,24.569,118732.719,3789141.75,2
234,397,124.864,34.203,24.677,118863.492,3792360.5,2
234,516,124.864,37.575,24.536,134729.656,4166720,2
234,517,124.864,37.603,24.374,134865.781,4169806.5,2
234,518,124.864,37.631,24.27,135001.516,4172881.5,2
234,519,124.864,37.658,24.215,135137.328,4175956.75,2
234,520,124.864,37.686,24.191,135273.219,4179032,2
234,521,124.864,37.714,24.186,135409.203,4182107.25,2
234,522,124.864,37.741,24.199,135545.266,4185182.5,2
234,523,124.864,37.769,24.206,135680.938,4188246.75,2
234,524,124.864,37.797,24.158,135817.172,4191322,2
234,525,124.864,37.824,24.003,135953,4194386,2
234,526,124.864,37.852,23.729,136089.406,4197461.5,2
234,527,124.864,37.88,23.392,136225.406,4200525.5,2
234,528,124.864,37.907,23.106,136361.484,4203590,2
234,529,124.864,37.935,22.887,136497.656,4206654,2
234,530,124.864,37.962,22.749,136633.922,4209718.5,2
234,531,124.864,37.99,22.671,136770.25,4212782.5,2
234,532,124.864,38.018,22.617,136906.188,4215835.5,2
234,533,124.864,38.045,22.631,137042.688,4218900,2
234,534,124.864,38.073,22.692,137179.281,4221964,2
234,535,124.864,38.1,22.776,137315.453,4225017,2
235,389,124.896,33.971,24.759,120779.492,3766503.5,2
235,390,124.896,34,24.72,120908.578,3769722,2
235,391,124.896,34.029,24.676,121037.758,3772940.5,2
235,392,124.896,34.058,24.617,121167.031,3776159,2
235,393,124.896,34.087,24.548,121296.406,3779377.75,2
235,394,124.896,34.116,24.499,121425.875,3782596.25,2
235,395,124.896,34.145,24.52,121555.438,3785815,2
235,396,124.896,34.174,24.642,121684.656,3789022.5,2
235,397,124.896,34.203,24.841,121814.414,3792241,2
235,398,124.896,34.231,25.036,121943.82,3795448.5,2
235,399,124.896,34.26,25.175,122073.328,3798656,2
235,400,124.896,34.289,25.252,122202.93,3801863.75,2
235,401,124.896,34.318,25.28,122332.633,3805071.25,2
235,402,124.896,34.347,25.277,122462.422,3808278.75,2
235,403,124.896,34.376,25.264,122592.312,3811486.25,2
235,404,124.896,34.405,25.267,122722.297,3814694,2
235,405,124.896,34.434,25.307,122852.383,3817901.5,2
235,406,124.896,34.463,25.391,122982.109,3821098,2
235,516,124.896,37.575,24.512,137557.188,4166596,2
235,517,124.896,37.603,24.332,137692.266,4169682.25,2
235,518,124.896,37.631,24.226,137826.938,4172757.25,2
235,519,124.896,37.658,24.18,137961.688,4175832.5,2
235,520,124.896,37.686,24.171,138096.531,4178907.75,2
235,521,124.896,37.714,24.191,138231.453,4181983,2
235,522,124.896,37.741,24.235,138366.469,4185058.25,2
235,523,124.896,37.769,24.283,138501.062,4188122.25,2
235,524,124.896,37.797,24.288,138636.25,4191197.5,2
235,525,124.896,37.824,24.211,138771.016,4194261.75,2
235,526,124.896,37.852,23.997,138906.375,4197337,2
235,527,124.896,37.88,23.718,139041.312,4200401,2
235,528,124.896,37.907,23.446,139176.344,4203465.5,2
235,529,124.896,37.935,23.127,139311.453,4206529.5,2
235,530,124.896,37.962,22.856,139446.641,4209593.5,2
235,531,124.896,37.99,22.699,139581.922,4212658,2
235,532,124.896,38.018,22.644,139716.797,4215711,2
235,533,124.896,38.045,22.688,139852.234,4218775,2
235,534,124.896,38.073,22.881,139987.766,4221839.5,2
235,535,124.896,38.1,22.99,140122.891,4224892.5,2
236,387,124.928,33.913,24.895,123482.195,3759937,2
236,388,124.928,33.942,24.877,123610.516,3763166.75,2
236,389,124.928,33.971,24.821,123738.484,3766385.25,2
236,390,124.928,34,24.742,123866.555,3769603.75,2
236,391,124.928,34.029,24.666,123994.719,3772822.25,2
236,392,124.928,34.058,24.605,124122.984,3776040.75,2
236,393,124.928,34.087,24.573,124251.344,3779259.25,2
236,394,124.928,34.116,24.594,124379.797,3782478,2
236,395,124.928,34.145,24.69,124508.344,3785696.5,2
236,396,124.928,34.174,24.85,124636.547,3788904,2
236,397,124.928,34.203,25.023,124765.289,3792122.5,2
236,398,124.928,34.231,25.155,124893.688,3795330,2
236,399,124.928,34.26,25.228,125022.18,3798537.5,2
236,400,124.928,34.289,25.245,125150.766,3801745,2
236,401,124.928,34.318,25.223,125279.445,3804952.5,2
236,402,124.928,34.347,25.192,125408.219,3808160,2
236,403,124.928,34.376,25.185,125537.094,3811367.5,2
236,404,124.928,34.405,25.223,125666.062,3814575,2
236,405,124.928,34.434,25.31,125795.125,3817782.5,2
236,406,124.928,34.463,25.418,125923.836,3820979,2
236,407,124.928,34.492,25.515,126053.086,3824186.5,2
236,408,124.928,34.52,25.577,126181.984,3827383,2
236,409,124.928,34.549,25.586,126310.984,3830579.5,2
236,410,124.928,34.578,25.533,126440.07,3833776,2
236,411,124.928,34.607,25.431,126569.258,3836972.5,2
236,412,124.928,34.636,25.317,126698.531,3840169,2
236,516,124.928,37.575,24.514,140384.688,4166472.75,2
236,517,124.928,37.603,24.32,140518.703,4169559,2
236,518,124.928,37.631,24.201,140652.312,4172634,2
236,519,124.928,37.658,24.148,140786.016,4175709.25,2
236,520,124.928,37.686,24.144,140919.797,4178784.5,2
236,521,124.928,37.714,24.172,141053.672,4181859.5,2
236,522,124.928,37.741,24.22,141187.625,4184934.75,2
236,523,124.928,37.769,24.282,141321.172,4187999,2
236,524,124.928,37.797,24.328,141455.297,4191074,2
236,525,124.928,37.824,24.351,141589.016,4194138.25,2
236,526,124.928,37.852,24.233,141723.297,4197213.5,2
236,527,124.928,37.88,24.108,141857.188,4200277.5,2
236,528,124.928,37.907,23.836,141991.156,4203341.5,2
236,529,124.928,37.935,23.365,142125.203,4206406,2
236,530,124.928,37.962,22.931,142259.344,4209470,2
236,531,124.928,37.99,22.703,142393.562,4212534,2
236,532,124.928,38.018,22.656,142527.375,4215587,2
236,533,124.928,38.045,22.752,142661.766,4218651.5,2
236,534,124.928,38.073,22.968,142796.234,4221715.5,2
236,535,124.928,38.1,23.042,142930.297,4224768.5,2
237,387,124.96,33.913,25.07,126433.914,3759820.25,2
237,388,124.96,33.942,25.059,126561.219,3763050,2
237,389,124.96,33.971,24.995,126688.188,3766268.25,2
237,390,124.96,34,24.913,126815.242,3769486.75,2
237,391,124.96,34.029,24.844,126942.398,3772705.25,2
237,392,124.96,34.058,24.802,127069.656,3775923.75,2
237,393,124.96,34.087,24.793,127197,3779142.25,2
237,394,124.96,34.116,24.828,127324.445,3782360.75,2
237,395,124.96,34.145,24.91,127451.984,3785579.25,2
237,396,124.96,34.174,25.019,127579.172,3788786.75,2
237,397,124.96,34.203,25.119,127706.906,3792005.25,2
237,398,124.96,34.231,25.179,127834.289,3795212.75,2
237,399,124.96,34.26,25.185,127961.766,3798420.25,2
237,400,124.96,34.289,25.145,128089.336,3801627.5,2
237,401,124.96,34.318,25.092,128217.008,3804835,2
237,402,124.96,34.347,25.066,128344.766,3808042.5,2
237,403,124.96,34.376,25.099,128472.625,3811250,2
237,404,124.96,34.405,25.192,128600.578,3814457.5,2
237,405,124.96,34.434,25.316,128728.625,3817665,2
237,406,124.96,34.463,25.428,128856.32,3820861.25,2
237,407,124.96,34.492,25.5,128984.555,3824068.75,2
237,408,124.96,34.52,25.516,129112.445,3827265.25,2
237,409,124.96,34.549,25.466,129240.422,3830461.75,2
237,410,124.96,34.578,25.354,129368.492,3833658.25,2
237,411,124.96,34.607,25.211,129496.656,3836854.5,2
237,412,124.96,34.636,25.086,129624.922,3840051,2
237,413,124.96,34.664,25.029,129753.273,3843247.5,2
237,414,124.96,34.693,25.063,129881.719,3846444,2
237,415,124.96,34.722,25.177,130010.266,3849640.5,2
237,416,124.96,34.751,25.353,130138.453,3852825.75,2
237,515,124.96,37.547,24.792,143070.938,4163275.75,2
237,516,124.96,37.575,24.548,143203.328,4166350.75,2
237,517,124.96,37.603,24.334,143336.281,4169437,2
237,518,124.96,37.631,24.196,143468.859,4172512.25,2
237,519,124.96,37.658,24.132,143601.5,4175587.25,2
237,520,124.96,37.686,24.12,143734.234,4178662.5,2
237,521,124.96,37.714,24.138,143867.047,4181737.5,2
237,522,124.96,37.741,24.177,143999.938,4184812.75,2
237,523,124.96,37.769,24.235,144132.438,4187876.75,2
237,524,124.96,37.797,24.303,144265.5,4190952,2
237,525,124.96,37.824,24.387,144398.172,4194016,2
237,526,124.96,37.852,24.386,144531.406,4197091.5,2
237,527,124.96,37.88,24.379,144664.234,4200155.5,2
237,528,124.96,37.907,23.947,144797.156,4203219.5,2
237,529,124.96,37.935,23.348,144930.141,4206283.5,2
237,530,124.96,37.962,22.836,145063.219,4209347.5,2
237,531,124.96,37.99,22.682,145196.391,4212412,2
237,532,124.96,38.018,22.695,145329.156,4215465,2
237,533,124.96,38.045,22.844,145462.484,4218529,2
237,534,124.96,38.073,23.045,145595.891,4221593,2
238,386,124.992,33.884,25.225,129269.078,3756485.75,2
238,387,124.992,33.913,25.239,129394.844,3759704.25,2
238,388,124.992,33.942,25.205,129521.133,3762933.75,2
238,389,124.992,33.971,25.148,129647.086,3766152,2
238,390,124.992,34,25.085,129773.133,3769370.5,2
238,391,124.992,34.029,25.033,129899.281,3772589,2
238,392,124.992,34.058,24.996,130025.516,3775807.25,2
238,393,124.992,34.087,24.979,130151.852,3779025.75,2
238,394,124.992,34.116,24.99,130278.281,3782244.25,2
238,395,124.992,34.145,25.029,130404.805,3785462.75,2
238,396,124.992,34.174,25.087,130530.984,3788670,2
238,397,124.992,34.203,25.128,130657.695,3791888.5,2
238,398,124.992,34.231,25.118,130784.062,3795096,2
238,399,124.992,34.26,25.056,130910.523,3798303.25,2
238,400,124.992,34.289,24.969,131037.086,3801510.75,2
238,401,124.992,34.318,24.908,131163.734,3804718.25,2
238,402,124.992,34.347,24.917,131290.484,3807925.5,2
238,403,124.992,34.376,24.999,131417.312,3811133,2
238,404,124.992,34.405,25.126,131544.25,3814340.5,2
238,405,124.992,34.434,25.253,131671.281,3817548,2
238,406,124.992,34.463,25.346,131797.969,3820744.25,2
238,407,124.992,34.492,25.388,131925.172,3823951.75,2
238,408,124.992,34.52,25.361,132052.047,3827148,2
238,409,124.992,34.549,25.254,132179,3830344.5,2
238,410,124.992,34.578,25.09,132306.062,3833540.75,2
238,411,124.992,34.607,24.921,132433.203,3836737.25,2
238,412,124.992,34.636,24.825,132560.438,3839933.75,2
238,413,124.992,34.664,24.874,132687.766,3843130,2
238,414,124.992,34.693,25.058,132815.203,3846326.5,2
238,415,124.992,34.722,25.27,132942.719,3849523,2
238,416,124.992,34.751,25.433,133069.891,3852708.25,2
238,417,124.992,34.779,25.59,133197.594,3855904.75,2
238,418,124.992,34.808,25.783,133324.938,3859090,2
238,515,124.992,37.547,24.843,145899.438,4163154.5,2
238,516,124.992,37.575,24.598,146030.781,4166229.5,2
238,517,124.992,37.603,24.369,146162.672,4169315.75,2
238,518,124.992,37.631,24.216,146294.188,4172390.75,2
238,519,124.992,37.658,24.139,146425.781,4175466,2
238,520,124.992,37.686,24.112,146557.453,4178541,2
238,521,124.992,37.714,24.113,146689.203,4181616.25,2
238,522,124.992,37.741,24.141,146821.047,4184691.25,2
238,523,124.992,37.769,24.185,146952.5,4187755.25,2
238,524,124.992,37.797,24.26,147084.5,4190830.5,2
238,525,124.992,37.824,24.364,147216.109,4193894.5,2
238,526,124.992,37.852,24.467,147348.281,4196969.5,2
238,527,124.992,37.88,24.394,147480.062,4200033.5,2
238,528,124.992,37.907,23.726,147611.906,4203098,2
238,530,124.992,37.962,22.801,147875.875,4209226,2
238,531,124.992,37.99,22.784,148007.969,4212290,2
238,532,124.992,38.018,22.838,148139.688,4215343,2
238,533,124.992,38.045,22.971,148271.953,4218407,2
238,534,124.992,38.073,23.064,148404.297,4221471.5,2
239,386,125.024,33.884,25.344,132230.969,3756370.5,2
239,387,125.024,33.913,25.294,132355.719,3759588.75,2
239,388,125.024,33.942,25.24,132481,3762818.25,2
239,389,125.024,33.971,25.191,132605.938,3766036.75,2
239,390,125.024,34,25.143,132730.984,3769255,2
239,391,125.024,34.029,25.099,132856.109,3772473.5,2
239,392,125.024,34.058,25.065,132981.344,3775691.75,2
239,393,125.024,34.087,25.035,133106.656,3778910.25,2
239,394,125.024,34.116,25.027,133232.078,3782128.75,2
239,395,125.024,34.145,25.062,133357.578,3785347,2
239,396,125.024,34.174,25.094,133482.75,3788554.5,2
239,397,125.024,34.203,25.062,133608.438,3791772.75,2
239,398,125.024,34.231,24.972,133733.797,3794980.25,2
239,399,125.024,34.26,24.85,133859.25,3798187.5,2
239,400,125.024,34.289,24.739,133984.781,3801395,2
239,401,125.024,34.318,24.696,134110.422,3804602.25,2
239,402,125.024,34.347,24.741,134236.156,3807809.75,2
239,403,125.024,34.376,24.848,134361.969,3811017,2
239,404,125.024,34.405,24.97,134487.891,3814224.5,2
239,405,125.024,34.434,25.069,134613.891,3817431.75,2
239,406,125.024,34.463,25.134,134739.562,3820628,2
239,407,125.024,34.492,25.16,134865.75,3823835.5,2
239,408,125.024,34.52,25.12,134991.594,3827031.75,2
239,409,125.024,34.549,24.991,135117.547,3830228.25,2
239,410,125.024,34.578,24.798,135243.578,3833424.5,2
239,411,125.024,34.607,24.637,135369.703,3836620.75,2
239,412,125.024,34.636,24.649,135495.922,3839817.25,2
239,413,125.024,34.664,24.926,135622.234,3843013.5,2
239,414,125.024,34.693,25.34,135748.641,3846210,2
239,415,125.024,34.722,25.648,135875.125,3849406.25,2
239,416,125.024,34.751,25.791,136001.281,3852591.5,2
239,417,125.024,34.779,25.866,136127.953,3855788,2
239,418,125.024,34.808,25.951,136254.281,3858973.25,2
239,419,125.024,34.837,26.066,136380.703,3862158.75,2
239,514,125.024,37.52,25.076,148597.219,4159948,2
239,515,125.024,37.547,24.89,148727.906,4163034.25,2
239,516,125.024,37.575,24.644,148858.188,4166109.25,2
239,517,125.024,37.603,24.413,148989.031,4169195.25,2
239,518,125.024,37.631,24.254,149119.484,4172270.5,2
239,519,125.024,37.658,24.165,149250.031,4175345.5,2
239,520,125.024,37.686,24.119,149380.641,4178420.5,2
239,521,125.024,37.714,24.103,149511.344,4181495.75,2
239,522,125.024,37.741,24.114,149642.125,4184570.75,2
239,523,125.024,37.769,24.147,149772.516,4187634.75,2
239,524,125.024,37.797,24.218,149903.469,4190710,2
239,525,125.024,37.824,24.336,150034.016,4193774,2
239,526,125.024,37.852,24.453,150165.125,4196849,2
239,527,125.024,37.88,24.276,150295.844,4199913,2
239,530,125.024,37.962,22.853,150688.484,4209105,2
239,531,125.024,37.99,22.854,150819.531,4212169.5,2
239,532,125.024,38.018,22.915,150950.188,4215222.5,2
239,533,125.024,38.045,23.035,151081.391,4218286.5,2
239,534,125.024,38.073,23.094,151212.672,4221350.5,2
240,385,125.056,33.855,25.422,135059.906,3753038.25,2
240,386,125.056,33.884,25.336,135183.562,3756256.5,2
240,387,125.056,33.913,25.24,135307.312,3759474.75,2
240,388,125.056,33.942,25.17,135431.578,3762704.25,2
240,389,125.056,33.971,25.11,135555.516,3765922.5,2
240,390,125.056,34,25.045,135679.547,3769141,2
