i,j,lon,lat,temp,X,Y,flag
273,371,126.111,33.447,24.624,231454.109,3704543.25,2
273,372,126.111,33.476,24.836,231544.234,3707782.25,2
273,373,126.111,33.505,25.015,231634.422,3711021.25,2
273,374,126.111,33.534,25.111,231724.688,3714260.25,2
273,375,126.111,33.563,25.093,231815.016,3717499.25,2
273,376,126.111,33.593,25.003,231905.109,3720727.25,2
273,377,126.111,33.622,25.241,231995.578,3723966.25,2
273,378,126.111,33.651,25.642,232085.812,3727194.25,2
273,379,126.111,33.68,25.809,232176.109,3730422.25,2
273,380,126.111,33.709,25.817,232266.484,3733650.25,2
274,355,126.143,32.978,25.756,233000.219,3652506.5,2
274,356,126.143,33.008,25.583,233088.844,3655767.5,2
274,357,126.143,33.037,25.467,233177.234,3659017.5,2
274,358,126.143,33.066,25.375,233265.688,3662267.25,2
274,359,126.143,33.096,25.318,233354.516,3665528.25,2
274,360,126.143,33.125,25.308,233443.109,3668778.25,2
274,361,126.143,33.154,25.228,233531.781,3672028,2
274,362,126.143,33.184,24.852,233620.516,3675278,2
274,363,126.143,33.213,24.324,233709.312,3678528,2
274,364,126.143,33.242,24.027,233797.891,3681766.75,2
274,365,126.143,33.271,24.087,233886.828,3685016.75,2
274,366,126.143,33.301,24.228,233975.547,3688255.5,2
274,367,126.143,33.33,24.288,234064.625,3691505.5,2
274,368,126.143,33.359,24.264,234153.484,3694744.5,2
274,369,126.143,33.388,24.379,234242.391,3697983.5,2
274,370,126.143,33.417,24.234,234331.391,3701222.25,2
274,371,126.143,33.447,24.348,234420.438,3704461.25,2
274,372,126.143,33.476,24.52,234509.562,3707700.25,2
274,373,126.143,33.505,24.703,234598.766,3710939.25,2
274,374,126.143,33.534,24.76,234688.016,3714178,2
274,375,126.143,33.563,24.718,234777.359,3717417,2
274,376,126.143,33.593,24.515,234866.453,3720645,2
274,377,126.143,33.622,25.101,234955.922,3723884,2
274,378,126.143,33.651,25.541,235045.156,3727112,2
274,379,126.143,33.68,25.709,235134.453,3730339.75,2
274,380,126.143,33.709,25.701,235223.812,3733567.75,2
275,355,126.175,32.978,25.74,235991.766,3652425.75,2
275,356,126.175,33.008,25.543,236079.391,3655686.75,2
275,357,126.175,33.037,25.384,236166.781,3658936.5,2
275,358,126.175,33.066,25.229,236254.25,3662186.25,2
275,359,126.175,33.096,25.077,236342.078,3665447.25,2
275,360,126.175,33.125,24.939,236429.688,3668697.25,2
275,361,126.175,33.154,24.759,236517.359,3671947,2
275,362,126.175,33.184,24.434,236605.094,3675197,2
275,363,126.175,33.213,24.119,236692.906,3678446.75,2
275,364,126.175,33.242,24.048,236780.484,3681685.5,2
275,368,126.175,33.359,23.975,237132.078,3694663.25,2
275,369,126.175,33.388,24.112,237220,3697902,2
275,370,126.175,33.417,24.192,237307.984,3701141,2
275,371,126.175,33.447,24.122,237396.031,3704379.75,2
275,372,126.175,33.476,24.2,237484.156,3707618.75,2
275,373,126.175,33.505,24.333,237572.359,3710857.75,2
275,374,126.175,33.534,24.373,237660.609,3714096.5,2
275,375,126.175,33.563,24.159,237748.938,3717335.5,2
275,376,126.175,33.593,24.65,237837.031,3720563.5,2
275,377,126.175,33.622,25.209,237925.5,3723802.5,2
275,378,126.175,33.651,25.5,238013.734,3727030.25,2
275,379,126.175,33.68,25.609,238102.031,3730258.25,2
275,380,126.175,33.709,25.545,238190.391,3733486,2
276,355,126.207,32.978,25.724,238983.281,3652345.75,2
276,356,126.207,33.008,25.514,239069.906,3655606.75,2
276,357,126.207,33.037,25.331,239156.312,3658856.5,2
276,358,126.207,33.066,25.141,239242.781,3662106.25,2
276,359,126.207,33.096,24.933,239329.625,3665367.25,2
276,360,126.207,33.125,24.697,239416.219,3668617,2
276,361,126.207,33.154,24.436,239502.906,3671867,2
276,362,126.207,33.184,24.203,239589.641,3675116.75,2
276,363,126.207,33.213,24.107,239676.453,3678366.5,2
276,364,126.207,33.242,24.161,239763.031,3681605.5,2
276,369,126.207,33.388,23.789,240197.562,3697821.75,2
276,370,126.207,33.417,24.039,240284.547,3701060.5,2
276,371,126.207,33.447,24.011,240371.609,3704299.5,2
276,372,126.207,33.476,24.01,240458.719,3707538.25,2
276,373,126.207,33.505,24.014,240545.922,3710777.25,2
276,374,126.207,33.534,23.948,240633.172,3714016,2
276,375,126.207,33.563,24.321,240720.5,3717255,2
276,376,126.207,33.593,25,240807.594,3720482.75,2
276,377,126.207,33.622,25.35,240895.062,3723721.75,2
276,378,126.207,33.651,25.483,240982.281,3726949.5,2
276,379,126.207,33.68,25.496,241069.578,3730177.5,2
276,380,126.207,33.709,25.339,241156.938,3733405.25,2
277,355,126.239,32.978,25.722,241965.422,3652267.25,2
277,356,126.239,33.008,25.515,242051.047,3655528,2
277,357,126.239,33.037,25.331,242136.469,3658777.75,2
277,358,126.239,33.066,25.138,242221.938,3662027.5,2
277,359,126.239,33.096,24.909,242307.781,3665288.25,2
277,360,126.239,33.125,24.611,242393.406,3668538.25,2
277,361,126.239,33.154,24.307,242479.078,3671788,2
277,362,126.239,33.184,24.205,242564.828,3675037.75,2
277,363,126.239,33.213,24.197,242650.641,3678287.5,2
277,370,126.239,33.417,23.658,243251.781,3700981.25,2
277,371,126.239,33.447,23.883,243337.844,3704220,2
277,372,126.239,33.476,23.886,243423.969,3707459,2
277,373,126.239,33.505,23.838,243510.156,3710697.75,2
277,374,126.239,33.534,23.729,243596.422,3713936.75,2
277,375,126.239,33.563,24.752,243682.734,3717175.5,2
277,376,126.239,33.593,25.238,243768.844,3720403.25,2
277,377,126.239,33.622,25.449,243855.297,3723642.25,2
277,378,126.239,33.651,25.468,243941.531,3726870,2
277,379,126.239,33.68,25.372,244027.828,3730097.75,2
277,380,126.239,33.709,25.103,244114.188,3733325.75,2
278,355,126.271,32.978,25.75,244956.859,3652189,2
278,356,126.271,33.008,25.545,245041.5,3655449.75,2
278,357,126.271,33.037,25.354,245125.922,3658699.5,2
278,358,126.271,33.066,25.15,245210.406,3661949.25,2
278,359,126.271,33.096,24.905,245295.25,3665210.25,2
278,360,126.271,33.125,24.549,245379.875,3668460,2
278,361,126.271,33.154,24.259,245464.562,3671709.75,2
278,362,126.271,33.184,24.279,245549.312,3674959.5,2
278,371,126.271,33.447,23.652,246313.344,3704141.5,2
278,372,126.271,33.476,23.753,246398.469,3707380.25,2
278,373,126.271,33.505,23.668,246483.656,3710619,2
278,374,126.271,33.534,23.996,246568.906,3713858,2
278,375,126.271,33.563,24.987,246654.234,3717096.75,2
278,376,126.271,33.593,25.385,246739.328,3720324.5,2
278,377,126.271,33.622,25.522,246824.781,3723563.25,2
278,378,126.271,33.651,25.462,246910.016,3726791.25,2
278,379,126.271,33.68,25.267,246995.312,3730019,2
278,380,126.271,33.709,24.891,247080.672,3733246.75,2
279,355,126.303,32.978,25.816,247948.281,3652112,2
279,356,126.303,33.008,25.609,248031.922,3655372.75,2
279,357,126.303,33.037,25.379,248115.359,3658622.25,2
279,358,126.303,33.066,25.088,248198.844,3661872,2
279,359,126.303,33.096,24.777,248282.688,3665132.75,2
279,360,126.303,33.125,24.409,248366.312,3668382.5,2
279,361,126.303,33.154,24.161,248450,3671632.25,2
279,362,126.303,33.184,24.257,248533.766,3674882,2
279,363,126.303,33.213,24.512,248617.594,3678131.75,2
279,372,126.303,33.476,23.665,249372.938,3707302.5,2
279,373,126.303,33.505,23.684,249457.125,3710541.25,2
279,374,126.303,33.534,24.317,249541.375,3713780,2
279,375,126.303,33.563,25.11,249625.703,3717019,2
279,376,126.303,33.593,25.494,249709.797,3720246.5,2
279,377,126.303,33.622,25.583,249794.25,3723485.5,2
279,378,126.303,33.651,25.475,249878.469,3726713.25,2
279,379,126.303,33.68,25.213,249962.766,3729941,2
279,380,126.303,33.709,24.768,250047.125,3733168.75,2
280,355,126.335,32.978,25.909,250930.312,3652036,2
280,356,126.335,33.008,25.703,251012.969,3655296.5,2
280,357,126.335,33.037,25.458,251095.406,3658546.25,2
280,358,126.335,33.066,25.074,251177.906,3661796,2
280,359,126.335,33.096,24.595,251260.766,3665056.75,2
280,360,126.335,33.125,24.24,251343.391,3668306.25,2
280,361,126.335,33.154,24.027,251426.094,3671556,2
280,362,126.335,33.184,24.094,251508.859,3674805.75,2
280,363,126.335,33.213,24.514,251591.688,3678055.5,2
280,372,126.335,33.476,23.647,252338.078,3707226,2
280,373,126.335,33.505,23.674,252421.266,3710464.75,2
280,374,126.335,33.534,24.2,252504.531,3713703.5,2
280,375,126.335,33.563,25.089,252587.844,3716942.25,2
280,376,126.335,33.593,25.568,252670.953,3720170,2
280,377,126.335,33.622,25.637,252754.406,3723408.75,2
280,378,126.335,33.651,25.505,252837.625,3726636.5,2
280,379,126.335,33.68,25.217,252920.922,3729864.25,2
280,380,126.335,33.709,24.768,253004.266,3733092,2
281,355,126.367,32.978,26.004,253921.656,3651960.5,2
281,356,126.367,33.008,25.8,254003.328,3655221.25,2
281,357,126.367,33.037,25.594,254084.766,3658470.75,2
281,358,126.367,33.066,25.278,254166.281,3661720.5,2
281,359,126.367,33.096,24.76,254248.141,3664981.25,2
281,360,126.367,33.125,24.244,254329.766,3668230.75,2
281,361,126.367,33.154,24.068,254411.484,3671480.5,2
281,362,126.367,33.184,24.211,254493.25,3674730.25,2
281,363,126.367,33.213,24.655,254575.078,3677980,2
281,373,126.367,33.505,23.695,255394.688,3710388.75,2
281,374,126.367,33.534,24.133,255476.938,3713627.5,2
281,375,126.367,33.563,24.99,255559.25,3716866.25,2
281,376,126.367,33.593,25.586,255641.359,3720093.75,2
281,377,126.367,33.622,25.684,255723.797,3723332.5,2
281,378,126.367,33.651,25.542,255806.031,3726560.25,2
281,379,126.367,33.68,25.26,255888.312,3729788,2
281,380,126.367,33.709,24.86,255970.672,3733015.75,2
282,355,126.399,32.978,26.086,256912.984,3651886,2
282,356,126.399,33.008,25.881,256993.641,3655146.75,2
282,357,126.399,33.037,25.718,257074.109,3658396.25,2
282,358,126.399,33.066,25.523,257154.625,3661646,2
282,359,126.399,33.096,25.221,257235.469,3664906.75,2
282,360,126.399,33.125,24.789,257316.125,3668156.25,2
282,361,126.399,33.154,24.474,257396.828,3671406,2
282,362,126.399,33.184,24.461,257477.609,3674655.5,2
282,363,126.399,33.213,24.819,257558.438,3677905.25,2
282,364,126.399,33.242,24.448,257639.062,3681143.75,2
282,373,126.399,33.505,23.78,258368.062,3710313.75,2
282,374,126.399,33.534,24.005,258449.312,3713552.5,2
282,375,126.399,33.563,24.731,258530.625,3716791,2
282,376,126.399,33.593,25.489,258611.734,3720018.75,2
282,377,126.399,33.622,25.711,258693.172,3723257.5,2
282,378,126.399,33.651,25.577,258774.391,3726485,2
282,379,126.399,33.68,25.312,258855.672,3729712.75,2
282,380,126.399,33.709,24.979,258937.031,3732940.5,2
283,355,126.431,32.978,26.159,259894.922,3651812.75,2
283,356,126.431,33.008,25.962,259974.594,3655073.5,2
283,357,126.431,33.037,25.838,260054.062,3658323,2
283,358,126.431,33.066,25.722,260133.594,3661572.5,2
283,359,126.431,33.096,25.56,260213.453,3664833.25,2
283,360,126.431,33.125,25.324,260293.109,3668082.75,2
283,361,126.431,33.154,25.087,260372.828,3671332.5,2
283,362,126.431,33.184,24.818,260452.609,3674582,2
283,363,126.431,33.213,24.979,260532.453,3677831.75,2
283,373,126.431,33.505,23.914,261332.109,3710239.75,2
283,374,126.431,33.534,24.002,261412.375,3713478.5,2
283,375,126.431,33.563,24.426,261492.688,3716717.25,2
283,376,126.431,33.593,25.205,261572.781,3719944.75,2
283,377,126.431,33.622,25.653,261653.234,3723183.5,2
283,378,126.431,33.651,25.603,261733.453,3726411,2
283,379,126.431,33.68,25.357,261813.75,3729638.75,2
283,380,126.431,33.709,25.069,261894.094,3732866.25,2
284,355,126.463,32.978,26.239,262886.188,3651740.25,2
284,356,126.463,33.008,26.071,262964.844,3655000.75,2
284,357,126.463,33.037,25.994,263043.344,3658250.25,2
284,358,126.463,33.066,25.932,263121.875,3661499.75,2
284,359,126.463,33.096,25.823,263200.719,3664760.5,2
284,360,126.463,33.125,25.657,263279.406,3668010,2
284,361,126.463,33.154,25.458,263358.125,3671259.5,2
284,362,126.463,33.184,25.117,263436.906,3674509.25,2
284,363,126.463,33.213,25.07,263515.75,3677758.75,2
284,373,126.463,33.505,24.072,264305.438,3710166.5,2
284,374,126.463,33.534,24.043,264384.688,3713405.25,2
284,375,126.463,33.563,24.183,264464,3716644,2
284,376,126.463,33.593,24.793,264543.094,3719871.5,2
284,377,126.463,33.622,25.421,264622.531,3723110.25,2
284,378,126.463,33.651,25.577,264701.75,3726337.75,2
284,379,126.463,33.68,25.395,264781.062,3729565.25,2
284,380,126.463,33.709,25.126,264860.406,3732793,2
285,356,126.495,33.008,26.221,265955.094,3654929,2
285,357,126.495,33.037,26.191,266032.562,3658178.5,2
285,358,126.495,33.066,26.151,266110.125,3661428,2
285,359,126.495,33.096,26.037,266188,3664688.75,2
285,360,126.495,33.125,25.867,266265.656,3667938.25,2
285,361,126.495,33.154,25.641,266343.375,3671187.75,2
285,362,126.495,33.184,25.285,266421.156,3674437.25,2
285,363,126.495,33.213,25.132,266499.031,3677686.75,2
285,374,126.495,33.534,24.138,267356.969,3713333,2
285,375,126.495,33.563,24.099,267435.281,3716571.5,2
285,376,126.495,33.593,24.38,267513.406,3719799,2
285,377,126.495,33.622,25.002,267591.812,3723037.75,2
285,378,126.495,33.651,25.424,267670.062,3726265.25,2
285,379,126.495,33.68,25.406,267748.344,3729492.75,2
285,380,126.495,33.709,25.182,267826.688,3732720.5,2
286,356,126.527,33.008,26.388,268935.938,3654858.5,2
286,357,126.527,33.037,26.383,269012.438,3658108,2
286,358,126.527,33.066,26.323,269089,3661357.5,2
286,359,126.527,33.096,26.167,269165.875,3664618,2
286,360,126.527,33.125,25.961,269242.562,3667867.5,2
286,361,126.527,33.154,25.713,269319.281,3671117,2
286,362,126.527,33.184,25.369,269396.094,3674366.5,2
286,363,126.527,33.213,25.176,269472.938,3677616,2
286,374,126.527,33.534,24.189,270319.938,3713261.75,2
286,375,126.527,33.563,24.119,270397.25,3716500.25,2
286,376,126.527,33.593,24.154,270474.375,3719727.75,2
286,377,126.527,33.622,24.561,270551.812,3722966.5,2
286,378,126.527,33.651,25.137,270629.031,3726194,2
286,379,126.527,33.68,25.361,270706.312,3729421.5,2
286,380,126.527,33.709,25.251,270783.656,3732649,2
287,356,126.559,33.008,26.529,271926.125,3654788.5,2
287,357,126.559,33.037,26.532,272001.625,3658038,2
287,358,126.559,33.066,26.429,272077.188,3661287.5,2
287,359,126.559,33.096,26.222,272153.062,3664548,2
287,360,126.559,33.125,25.971,272228.75,3667797.5,2
287,361,126.559,33.154,25.692,272304.5,3671047,2
287,362,126.559,33.184,25.383,272380.281,3674296.25,2
287,363,126.559,33.213,25.155,272456.156,3677545.75,2
287,364,126.559,33.242,24.914,272531.812,3680784.25,2
287,374,126.559,33.534,24.182,273292.188,3713191.25,2
287,375,126.559,33.563,24.155,273368.5,3716429.75,2
287,376,126.559,33.593,24.093,273444.594,3719657.25,2
287,377,126.559,33.622,24.283,273521.031,3722896,2
287,378,126.559,33.651,24.832,273597.25,3726123.5,2
287,379,126.559,33.68,25.262,273673.531,3729351,2
287,380,126.559,33.709,25.32,273749.875,3732578.5,2
288,357,126.591,33.037,26.63,274990.781,3657969,2
288,358,126.591,33.066,26.492,275065.344,3661218.25,2
288,359,126.591,33.096,26.25,275140.219,3664479,2
288,360,126.591,33.125,25.969,275214.906,3667728.25,2
288,361,126.591,33.154,25.619,275289.656,3670977.75,2
288,362,126.591,33.184,25.301,275364.469,3674227.25,2
288,363,126.591,33.213,25.121,275439.344,3677476.75,2
288,375,126.591,33.563,24.168,276339.688,3716360.25,2
288,376,126.591,33.593,24.132,276414.812,3719587.75,2
288,377,126.591,33.622,24.232,276490.219,3722826.25,2
288,378,126.591,33.651,24.659,276565.438,3726053.75,2
288,379,126.591,33.68,25.166,276640.719,3729281.25,2
288,380,126.591,33.709,25.38,276716.062,3732508.75,2
289,357,126.622,33.037,26.681,277970.562,3657901,2
289,358,126.622,33.066,26.529,278044.125,3661150.5,2
289,359,126.622,33.096,26.271,278118.031,3664411,2
289,360,126.622,33.125,26.008,278191.719,3667660.25,2
289,361,126.622,33.154,25.599,278265.469,3670909.75,2
289,362,126.622,33.184,25.168,278339.281,3674159.25,2
289,363,126.622,33.213,24.859,278413.156,3677408.5,2
289,364,126.622,33.242,24.596,278486.844,3680647,2
289,375,126.622,33.563,24.068,279301.594,3716291.75,2
289,376,126.622,33.593,24.208,279375.688,3719519.25,2
289,377,126.622,33.622,24.328,279450.125,3722757.75,2
289,378,126.622,33.651,24.66,279524.344,3725985.25,2
289,379,126.622,33.68,25.138,279598.625,3729212.75,2
289,380,126.622,33.709,25.442,279672.969,3732440.25,2
290,358,126.655,33.066,26.556,281032.25,3661083.25,2
290,359,126.655,33.096,26.307,281105.125,3664343.75,2
290,360,126.655,33.125,26.067,281177.844,3667593,2
290,361,126.655,33.154,25.708,281250.594,3670842.5,2
290,362,126.655,33.184,25.134,281323.406,3674091.75,2
290,363,126.655,33.213,24.939,281396.281,3677341.25,2
290,364,126.655,33.242,24.659,281468.969,3680579.5,2
290,375,126.655,33.563,23.96,282272.719,3716224,2
290,376,126.655,33.593,24.304,282345.844,3719451.5,2
290,377,126.655,33.622,24.495,282419.25,3722690,2
290,378,126.655,33.651,24.783,282492.5,3725917.5,2
290,379,126.655,33.68,25.197,282565.781,3729144.75,2
290,380,126.655,33.709,25.509,282639.094,3732372.25,2
291,358,126.687,33.066,26.583,284020.312,3661017,2
291,359,126.687,33.096,26.399,284092.219,3664277.25,2
291,360,126.687,33.125,26.143,284163.938,3667526.75,2
291,361,126.687,33.154,25.86,284235.688,3670776,2
291,362,126.687,33.184,25.225,284307.5,3674025.25,2
291,363,126.687,33.213,24.865,284379.406,3677274.75,2
291,364,126.687,33.242,24.72,284451.094,3680513,2
291,375,126.687,33.563,23.91,285243.844,3716157.25,2
291,376,126.687,33.593,24.35,285315.969,3719384.75,2
291,377,126.687,33.622,24.656,285388.375,3722623,2
291,378,126.687,33.651,24.941,285460.594,3725850.5,2
291,379,126.687,33.68,25.284,285532.875,3729078,2
291,380,126.687,33.709,25.565,285605.219,3732305.25,2
292,358,126.718,33.066,26.596,286999.031,3660951.75,2
292,359,126.718,33.096,26.543,287069.938,3664212,2
292,360,126.718,33.125,26.287,287140.656,3667461.25,2
292,361,126.718,33.154,25.983,287211.438,3670710.75,2
292,362,126.718,33.184,25.524,287282.25,3673960,2
292,363,126.718,33.213,24.865,287353.156,3677209.25,2
292,364,126.718,33.242,24.767,287423.844,3680447.5,2
292,365,126.718,33.271,24.783,287494.844,3683697,2
292,375,126.718,33.563,23.961,288205.656,3716091.5,2
292,376,126.718,33.593,24.453,288276.781,3719319,2
292,377,126.718,33.622,24.765,288348.188,3722557.25,2
292,378,126.718,33.651,25.036,288419.438,3725784.75,2
292,379,126.718,33.68,25.316,288490.719,3729012,2
292,380,126.718,33.709,25.579,288562.031,3732239.5,2
293,358,126.75,33.066,26.579,289987.062,3660887.25,2
293,359,126.75,33.096,26.675,290056.969,3664147.5,2
293,360,126.75,33.125,26.464,290126.688,3667396.75,2
293,361,126.75,33.154,26.116,290196.469,3670646,2
293,362,126.75,33.184,25.841,290266.312,3673895.5,2
293,363,126.75,33.213,25.293,290336.188,3677144.75,2
293,364,126.75,33.242,24.825,290405.906,3680383,2
